BP11,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.387772131,103.7696171,Cloudy,Bukit Panjang
BP12,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.386703025,103.7645235,Cloudy,Choa Chu Kang
BP13,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.382692296,103.7623879,Cloudy,Choa Chu Kang
BP2,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.380298287,103.7453173,Cloudy,Choa Chu Kang
BP3,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.378602766,103.7490799,Cloudy,Choa Chu Kang
BP4,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.376684679,103.7537352,Cloudy,Choa Chu Kang
BP5,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.378618844,103.7580559,Cloudy,Choa Chu Kang
BP6,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.377909898,103.763034,Cloudy,Choa Chu Kang
BP7,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.377750334,103.7666882,Cloudy,Bukit Panjang
BP8,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.376142883,103.7712881,Cloudy,Bukit Panjang
BP9,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.380017897,103.7726667,Cloudy,Bukit Panjang
SE1,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.394493046,103.9004726,Cloudy,Punggol
SE2,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.391468497,103.9059522,Cloudy,Punggol
SE3,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.388092704,103.9054179,Cloudy,Punggol
SE4,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.383978902,103.9021539,Cloudy,Sengkang
SE5,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.384233561,103.897176,Cloudy,Sengkang
STC,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.391609364,103.8954243,Cloudy,Sengkang
SW1,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.396277631,103.8937792,Cloudy,Punggol
SW2,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.397170196,103.8892882,Cloudy,Sengkang
SW3,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.398212828,103.881242,Cloudy,Seletar
SW4,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.397318155,103.8756226,Cloudy,Seletar
SW5,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.391885888,103.8762959,Cloudy,Seletar
SW6,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.392079839,103.8800158,Cloudy,Sengkang
SW7,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.389347953,103.8858287,Cloudy,Sengkang
SW8,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.386723922,103.8905227,Cloudy,Sengkang
PE1,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.399281985,103.9059403,Cloudy,Punggol
PE2,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.396912053,103.9089277,Cloudy,Punggol
PE3,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.393909226,103.9125574,Cloudy,Punggol
PE4,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.394524496,103.9161415,Cloudy,Punggol
PE5,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.399584853,103.9164619,Cloudy,Punggol
PE6,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.402286677,103.9127036,Cloudy,Punggol
PE7,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.405234836,103.9085809,Cloudy,Punggol
PTC,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.405194701,103.9023911,Cloudy,Punggol
PW1,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.409612685,103.9048099,Cloudy,Punggol
PW3,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.41684852,103.9066284,Cloudy,Punggol
PW4,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.415901719,103.9021353,Cloudy,Punggol
PW5,2023-07-18T23:30:00+08:00,2023-07-18T23:40:00+08:00,l,1.411870458,103.9002935,Cloudy,Punggol
